"Company","booking_date","amount","balance","tags"
"1","27/9/2019 00:00:00+00","-2997.97","1487046.06","[expenditure]"
"1","27/9/2019 00:00:00+00","50","1487096.06","[revenue]"
"1","27/9/2019 00:00:00+00","100","1487196.06","[revenue]"
"1","27/9/2019 00:00:00+00","1970","1489166.06","[revenue, sales]"
"1","27/9/2019 00:00:00+00","10150","1499316.06","[revenue, sales]"
"1","27/9/2019 00:00:00+00","512.3","1466138.29","[revenue]"
"1","27/9/2019 00:00:00+00","2210.97","1468349.26","[revenue, sales]"
"1","27/9/2019 00:00:00+00","23682.71","1492031.97","[revenue, sales]"
"1","27/9/2019 00:00:00+00","17064.29","1509096.26","[revenue, chargeback, sales]"
"1","27/9/2019 00:00:00+00","-4","1509092.26","[expenditure]"
"1","27/9/2019 00:00:00+00","-254.86","1508837.4","[expenditure, material-supply]"
"1","27/9/2019 00:00:00+00","-461.13","1508376.27","[expenditure, material-supply]"
"1","30/9/2019 00:00:00+00","-2507.79","1505868.48","[expenditure, material-supply]"
"1","30/9/2019 00:00:00+00","-3688","1502180.48","[expenditure, material-supply]"
"1","30/9/2019 00:00:00+00","-5844.67","1496335.81","[expenditure, material-supply]"
"1","30/9/2019 00:00:00+00","-2860","1493475.81","[expenditure, material-supply]"
"1","30/9/2019 00:00:00+00","-2529.45","1490946.36","[expenditure, material-supply]"
"1","30/9/2019 00:00:00+00","-6000","1484946.36","[expenditure, material-supply]"
"1","30/9/2019 00:00:00+00","-170.57","1499145.49","[expenditure]"
"1","30/9/2019 00:00:00+00","2600","1501745.49","[revenue, sales]"
"1","30/9/2019 00:00:00+00","1950","1486896.36","[revenue]"
"1","30/9/2019 00:00:00+00","2000","1488896.36","[revenue]"
"1","30/9/2019 00:00:00+00","100","1501845.49","[revenue]"
"1","30/9/2019 00:00:00+00","200","1502045.49","[revenue]"
"1","30/9/2019 00:00:00+00","8600","1510645.49","[revenue]"
"1","30/9/2019 00:00:00+00","2289.65","1512935.14","[revenue, sales]"
"1","30/9/2019 00:00:00+00","2477.31","1515412.45","[revenue, sales]"
"1","30/9/2019 00:00:00+00","1660","1517072.45","[revenue]"
"1","30/9/2019 00:00:00+00","100","1517172.45","[revenue]"
"1","30/9/2019 00:00:00+00","109.87","1517282.32","[revenue, sales]"
"1","30/9/2019 00:00:00+00","-4","1517278.32","[expenditure, credit-card]"
"1","30/9/2019 00:00:00+00","-78.62","1517199.7","[expenditure, material-supply]"
"1","30/9/2019 00:00:00+00","-28.78","1517170.92","[expenditure]"
"1","30/9/2019 00:00:00+00","4900","1522070.92","[revenue]"
"1","30/9/2019 00:00:00+00","-110.84","1521960.08","[expenditure]"
"1","1/10/2019 00:00:00+00","-1368.5","1520591.58","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-2568.06","1518023.52","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-48.62","1517974.9","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-184.45","1517790.45","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-127.45","1517663","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-29.75","1517633.25","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-1591.82","1516041.43","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-665.21","1515376.22","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-47.01","1515329.21","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-719.95","1514609.26","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-237.29","1514371.97","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-531.93","1513840.04","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-29.73","1513810.31","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-146.36","1513663.95","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-278.22","1513385.73","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-264.18","1513121.55","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-0.09","1513121.46","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-0.44","1513121.02","[expenditure, material-supply]"
"1","1/10/2019 00:00:00+00","-3285.45","1509835.57","[expenditure, rent]"
"1","1/10/2019 00:00:00+00","28.65","1509864.22","[revenue]"
"1","1/10/2019 00:00:00+00","28.88","1488925.24","[revenue]"
"1","1/10/2019 00:00:00+00","9.8","1488935.04","[revenue]"
"1","1/10/2019 00:00:00+00","16.31","1488951.35","[revenue]"
"1","1/10/2019 00:00:00+00","7.08","1488958.43","[revenue]"
"1","1/10/2019 00:00:00+00","15.18","1488973.61","[revenue]"
"1","1/10/2019 00:00:00+00","10490","1499463.61","[revenue]"
"1","1/10/2019 00:00:00+00","10570","1510033.61","[revenue]"
"1","1/10/2019 00:00:00+00","3680","1513713.61","[revenue]"
"1","1/10/2019 00:00:00+00","6010","1519723.61","[revenue]"
"1","1/10/2019 00:00:00+00","2520","1512384.22","[revenue]"
"1","1/10/2019 00:00:00+00","5990","1518374.22","[revenue]"
"1","1/10/2019 00:00:00+00","3910","1522284.22","[revenue]"
"1","1/10/2019 00:00:00+00","7310","1529594.22","[revenue, sales]"
"1","1/10/2019 00:00:00+00","3944.27","1533538.49","[revenue, sales]"
"1","1/10/2019 00:00:00+00","4360","1537898.49","[revenue, sales]"
"1","1/10/2019 00:00:00+00","9400","1547298.49","[revenue, sales]"
"1","1/10/2019 00:00:00+00","14982.44","1562280.93","[revenue, sales]"
"1","1/10/2019 00:00:00+00","-4","1562276.93","[expenditure]"
"1","1/10/2019 00:00:00+00","-1","1562275.93","[expenditure]"
"1","1/10/2019 00:00:00+00","-3","1562272.93","[expenditure]"
"1","1/10/2019 00:00:00+00","-91.15","1562181.78","[expenditure]"
"1","1/10/2019 00:00:00+00","-25.9","1562155.88","[expenditure]"
"1","2/10/2019 00:00:00+00","-4300","1515423.61","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-7636.17","1507787.44","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-7940","1499847.44","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-2240","1559915.88","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-1665","1558250.88","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-5979.8","1552271.08","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-4174.98","1495672.46","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-948.07","1494724.39","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-4500","1490224.39","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-860.2","1489364.19","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-2245.76","1487118.43","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-3600.04","1548671.04","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-2263.9","1546407.14","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-3210.26","1543196.88","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-11800","1531396.88","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-20170.7","1511226.18","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-11900","1499326.18","[expenditure]"
"1","2/10/2019 00:00:00+00","-123.85","1499202.33","[expenditure]"
"1","2/10/2019 00:00:00+00","-0.11","1499202.22","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-30","1499172.22","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-30","1499142.22","[expenditure]"
"1","2/10/2019 00:00:00+00","-18594.17","1480548.05","[expenditure]"
"1","2/10/2019 00:00:00+00","-3285.45","1477262.6","[expenditure]"
"1","2/10/2019 00:00:00+00","-1953.1","1475309.5","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-3461.35","1471848.15","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-3500.02","1468348.13","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-1917.5","1466430.63","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-18000","1448430.63","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-1300.6","1447130.03","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-6732.2","1440397.83","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-1792.2","1438605.63","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","-3626.01","1434979.62","[expenditure, material-supply]"
"1","2/10/2019 00:00:00+00","1.59","1434981.21","[revenue, sales]"
"1","2/10/2019 00:00:00+00","2600","1437581.21","[revenue, sales]"
"1","2/10/2019 00:00:00+00","1812.52","1439393.73","[revenue, sales]"
"1","2/10/2019 00:00:00+00","100","1439493.73","[revenue, sales]"
"1","2/10/2019 00:00:00+00","5000","1444493.73","[revenue]"
"1","2/10/2019 00:00:00+00","-4","1444489.73","[expenditure]"
"1","2/10/2019 00:00:00+00","-7.85","1444481.88","[expenditure]"
"1","2/10/2019 00:00:00+00","-11.37","1444470.51","[expenditure]"
"1","2/10/2019 00:00:00+00","-24.33","1444446.18","[expenditure]"
"1","2/10/2019 00:00:00+00","-2750","1441696.18","[expenditure]"
"1","2/10/2019 00:00:00+00","-4390","1437306.18","[expenditure]"
"1","2/10/2019 00:00:00+00","-9080","1428226.18","[expenditure]"
"1","3/10/2019 00:00:00+00","11363.79","1439589.97","[revenue]"
"1","3/10/2019 00:00:00+00","6800.56","1446390.53","[revenue, sales]"
"1","3/10/2019 00:00:00+00","100","1446490.53","[revenue]"
"1","3/10/2019 00:00:00+00","100","1446590.53","[revenue, sales]"
"1","3/10/2019 00:00:00+00","4863.85","1451454.38","[revenue, sales]"
"1","3/10/2019 00:00:00+00","108.95","1451563.33","[revenue, sales]"
"1","3/10/2019 00:00:00+00","-4","1451559.33","[expenditure]"
"1","3/10/2019 00:00:00+00","-67.39","1487051.04","[expenditure]"
"1","4/10/2019 00:00:00+00","-173.62","1451385.71","[expenditure]"
"1","4/10/2019 00:00:00+00","-46.41","1451339.3","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-487.9","1450851.4","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-3384.36","1447467.04","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-260","1447207.04","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-139.79","1447067.25","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-270","1446797.25","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-160.65","1446636.6","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-284.41","1446352.19","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-340","1446012.19","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-1219.75","1444792.44","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-1386.9","1443405.54","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-3900.02","1439505.52","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-19568.21","1419937.31","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-1584.54","1418352.77","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-985.5","1417367.27","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-4050.12","1483000.92","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-4300","1478700.92","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-2634.14","1476066.78","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-3920.98","1472145.8","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-6130","1466015.8","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-11878","1405489.27","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-1737.07","1403752.2","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-4600","1399152.2","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-7293","1391859.2","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-1419.97","1390439.23","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-461.7","1389977.53","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-3276.8","1386700.73","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-6300","1380400.73","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-3658.92","1462356.88","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-3070","1459286.88","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-3750","1376650.73","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-0.07","1376650.66","[expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","2050","1461336.88","[revenue, sales]"
"1","4/10/2019 00:00:00+00","50000","1511336.88","[revenue, sales]"
"1","4/10/2019 00:00:00+00","6000.12","1382650.78","[revenue, sales]"
"1","4/10/2019 00:00:00+00","1152.4","1383803.18","[revenue, sales]"
"1","4/10/2019 00:00:00+00","4752.48","1388555.66","[revenue, sales]"
"1","4/10/2019 00:00:00+00","10530","1399085.66","[revenue]"
"1","4/10/2019 00:00:00+00","2808.45","1401894.11","[revenue, sales]"
"1","4/10/2019 00:00:00+00","-22.8","1401871.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-18","1401853.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401834.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1511317.88","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1511298.88","[expenditure]"
"1","4/10/2019 00:00:00+00","-18","1511280.88","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401815.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401796.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401777.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-18","1401759.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401740.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401721.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401702.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401683.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401664.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401645.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401626.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401607.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401588.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401569.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-19","1401550.31","[expenditure]"
"1","4/10/2019 00:00:00+00","-249.08","1401301.23","[leasing, expenditure, material-supply]"
"1","4/10/2019 00:00:00+00","-599.82","1400701.41","[expenditure, material-supply]"
"1","7/10/2019 00:00:00+00","-2172.6","1398528.81","[expenditure, material-supply]"
"1","7/10/2019 00:00:00+00","-4130","1394398.81","[expenditure, material-supply]"
"1","7/10/2019 00:00:00+00","-2141.97","1392256.84","[expenditure, material-supply]"
"1","7/10/2019 00:00:00+00","-4530","1387726.84","[expenditure, material-supply]"
"1","7/10/2019 00:00:00+00","-8260","1379466.84","[expenditure, material-supply]"
"1","7/10/2019 00:00:00+00","-1570","1377896.84","[expenditure, material-supply]"
"1","7/10/2019 00:00:00+00","-0.45","1377896.39","[expenditure, material-supply]"
"1","7/10/2019 00:00:00+00","-0.06","1377896.33","[expenditure, material-supply]"
"1","7/10/2019 00:00:00+00","-0.15","1377896.18","[expenditure, material-supply]"
"1","7/10/2019 00:00:00+00","-0.22","1377895.96","[expenditure, material-supply]"
"1","7/10/2019 00:00:00+00","-344","1377551.96","[expenditure]"
"1","7/10/2019 00:00:00+00","-458","1377093.96","[expenditure]"
"1","7/10/2019 00:00:00+00","9000","1386093.96","[revenue, sales]"
"1","7/10/2019 00:00:00+00","2250","1388343.96","[revenue]"
"1","7/10/2019 00:00:00+00","5000","1393343.96","[revenue]"
"1","7/10/2019 00:00:00+00","1847.66","1395191.62","[revenue, sales]"
"1","7/10/2019 00:00:00+00","7860","1403051.62","[revenue]"
"1","7/10/2019 00:00:00+00","13000","1416051.62","[revenue]"
"1","7/10/2019 00:00:00+00","6630","1422681.62","[revenue]"
"1","7/10/2019 00:00:00+00","11000","1433681.62","[revenue, sales]"
"1","7/10/2019 00:00:00+00","7600","1441281.62","[revenue, sales]"
"1","7/10/2019 00:00:00+00","40","1441321.62","[revenue, sales]"
"1","7/10/2019 00:00:00+00","-4","1441317.62","[expenditure, credit-card]"
"1","7/10/2019 00:00:00+00","65.15","1441382.77","[revenue]"
"1","7/10/2019 00:00:00+00","8350","1449732.77","[revenue]"
"1","8/10/2019 00:00:00+00","-907.5","1448825.27","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-4340","1506940.88","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-778.8","1506162.08","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-1009","1505153.08","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-1220","1503933.08","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-852.5","1503080.58","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-1095.01","1447730.26","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-1100","1446630.26","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-2423.52","1444206.74","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-1908.6","1442298.14","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-4700","1437598.14","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-99.22","1437498.92","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-230","1437268.92","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-40.1","1437228.82","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-12.19","1503068.39","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-236.81","1436992.01","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-479.21","1436512.8","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-821.1","1435691.7","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-2670.36","1433021.34","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-4570.05","1428451.29","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-30","1428421.29","[expenditure, material-supply]"
"1","8/10/2019 00:00:00+00","-6325.6","1422095.69","[expenditure, material-supply]"
